INPUT:id	INPUT:sense	INPUT:phrase	INPUT:sentence	OUTPUT:answer	GOLDEN:answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
212	"""a Swiss patriot who lived in the early 14th century and who was renowned for his skill as an archer; according to legend an Austrian governor compelled him to shoot an apple from his son's head with his crossbow (which he did successfully without mishap)"",""express in words"",""let something be known"",""narrate or give a detailed account of"",""give instructions to or direct somebody to do something with authority"",""discern or comprehend"",""inform positively and with certainty and confidence"",""give evidence"",""mark as different"""	told	You should have told me about her before``.	"""a Swiss patriot who lived in the early 14th century and who was renowned for his skill as an archer; according to legend an Austrian governor compelled him to shoot an apple from his son's head with his crossbow (which he did successfully without mishap)"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6784888b2b81c8bd94	000204371b--62a099c03e94fd20f6228e42	000204371b--62a09e6784888b2b81c8bd94	b0e6461858e07a5b17843b2c76a3772f	APPROVED	2022-06-08T13:04:39.502
320	"""reasoning from detailed facts to general principles"",""an idea or conclusion having general application"",""the process of formulating general concepts by abstracting common properties of instances"",""(psychology) transfer of a response learned to one stimulus to a similar stimulus"""	generalizations	The interactions between health and homelessness are complex, defying sweeping generalizations as to`` cause`` or`` effect.``	"""the process of formulating general concepts by abstracting common properties of instances"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6784888b2b81c8bd94	000204371b--62a099c03e94fd20f6228eae	000204371b--62a09e6784888b2b81c8bd94	b0e6461858e07a5b17843b2c76a3772f	APPROVED	2022-06-08T13:04:39.502
442	"""the act of testing something"",""trying something to find out about it"",""the act of undergoing testing"",""(law) the determination of a person's innocence or guilt by due process of law"",""(sports) a preliminary competition to determine qualifications"",""an annoying or frustrating or catastrophic event"""	trial	`` As I experienced it during this trial, I think there 's a real danger that the inclusion of new technology in the courtroom is affecting an individual 's fair-trial rights,'' said Thomas J. Ullmann, Mr. Hayes 's chief defense lawyer.	"""(law) the determination of a person's innocence or guilt by due process of law"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6784888b2b81c8bd94	000204371b--62a099c03e94fd20f6228f24	000204371b--62a09e6784888b2b81c8bd94	b0e6461858e07a5b17843b2c76a3772f	APPROVED	2022-06-08T13:04:39.502
8	"""the products of human creativity; works of art collectively"",""the creation of beautiful or significant things"",""a superior skill that you can learn by study and practice and observation"",""photographs or other visual representations in a printed publication"""	art	It is easy to see why the ancient art is on the ropes.	"""photographs or other visual representations in a printed publication"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6784888b2b81c8bd94	000204371b--62a099c03e94fd20f6228d76	000204371b--62a09e6784888b2b81c8bd94	b0e6461858e07a5b17843b2c76a3772f	APPROVED	2022-06-08T13:04:39.502
532	"""the act of choosing or selecting"",""an assortment of things from which a choice can be made"",""the person or thing chosen or selected"",""a natural process resulting in the evolution of organisms best adapted to the environment"",""a passage selected from a larger work"""	selection	We see that the peak of the Spanish selection is the goalkeeper Iker Casillas, who last Saturday against England( game lost with 0-1 in London) equaled the record of the ex goalkeeper Andoni Zubizarreta, with 126 international matches.	"""a natural process resulting in the evolution of organisms best adapted to the environment"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6784888b2b81c8bd94	000204371b--62a099e93e94fd20f6229251	000204371b--62a09e6784888b2b81c8bd94	b0e6461858e07a5b17843b2c76a3772f	APPROVED	2022-06-08T13:04:39.502
119	"""the difference between the market value of a property and the claims held against it"",""the ownership interest of shareholders in a corporation"",""conformity with rules or standards"""	equity	Whether they are or are not underpaid is a problem of equity; it is not an educational problem.	"""the difference between the market value of a property and the claims held against it"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6784888b2b81c8bd94	000204371b--62a099c03e94fd20f6228de5	000204371b--62a09e6784888b2b81c8bd94	b0e6461858e07a5b17843b2c76a3772f	APPROVED	2022-06-08T13:04:39.502
456	"""the act of forcing out someone or something"",""squeezing out by applying pressure"",""the act of expelling or projecting or ejecting"""	expulsion	The expulsion presumably forged by two players of Real Madrid( Xabi Alonso and Sergio Ramos) in the game played on the 23rd of November against Ajax in European Champions League has caused rivers of ink to be written about if such behavior is or is not unsportsmanlike and if, both players should be sanctioned by UEFA.	"""the act of expelling or projecting or ejecting"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6784888b2b81c8bd94	000204371b--62a099c03e94fd20f6228f32	000204371b--62a09e6784888b2b81c8bd94	b0e6461858e07a5b17843b2c76a3772f	APPROVED	2022-06-08T13:04:39.502
													
131	"""the right to buy or sell property at an agreed price; the right is purchased and if it is not exercised by a stated date the money is forfeited"",""one of a number of things from which only one can be chosen"",""the act of choosing or selecting"""	option	If parents are dissatisfied with a school, they should have the option of switching to another.	"""the act of choosing or selecting"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e67be75930e435f9d6e	000204371b--62a099c03e94fd20f6228df1	000204371b--62a09e67be75930e435f9d6e	fb0ecce2ef52dc267ade0a2b88b9ee0c	APPROVED	2022-06-08T13:04:39.685
172	"""a sign of assent or salutation or command"",""the act of nodding the head"",""express or signify by nodding"",""lower and raise the head\, as to indicate assent or agreement or confirmation"",""let the head fall forward through drowsiness"",""sway gently back and forth\, as in a nodding motion"",""be almost asleep"""	nodded	The man closed his eyes and nodded.	"""lower and raise the head, as to indicate assent or agreement or confirmation"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e67be75930e435f9d6e	000204371b--62a099c03e94fd20f6228e1a	000204371b--62a09e67be75930e435f9d6e	fb0ecce2ef52dc267ade0a2b88b9ee0c	APPROVED	2022-06-08T13:04:39.685
29	"""status established in order of importance or urgency"",""preceding in time"""	priority	Says Mr. Baldwin,`` We recognize that we may no longer have as high a priority in church life and experience.``	"""status established in order of importance or urgency"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e67be75930e435f9d6e	000204371b--62a099c03e94fd20f6228d8b	000204371b--62a09e67be75930e435f9d6e	fb0ecce2ef52dc267ade0a2b88b9ee0c	APPROVED	2022-06-08T13:04:39.685
143	"""relating to the process of education"",""providing knowledge"""	educational	They are based on dubious psychological and sociological theories rather than on educational experience.	"""relating to the process of education"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e67be75930e435f9d6e	000204371b--62a099c03e94fd20f6228dfd	000204371b--62a09e67be75930e435f9d6e	fb0ecce2ef52dc267ade0a2b88b9ee0c	APPROVED	2022-06-08T13:04:39.685
245	"""a plan of action adopted by an individual or social group"",""a line of argument rationalizing the course of action of a government"",""written contract or certificate of insurance"""	policy	Third, the theory suggests why legislators who pay too much attention to national policy making relative to local benefit-seeking have lower security in office.	"""a plan of action adopted by an individual or social group"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e67be75930e435f9d6e	000204371b--62a099c03e94fd20f6228e63	000204371b--62a09e67be75930e435f9d6e	fb0ecce2ef52dc267ade0a2b88b9ee0c	APPROVED	2022-06-08T13:04:39.685
78	"""act of improving by expanding or enlarging or refining"",""a process in which something passes by degrees to a different stage (especially a more advanced or mature stage)"",""(biology) the process of an individual organism growing organically; a purely biological unfolding of events involved in an organism changing gradually from a simple to a more complex level"",""a recent event that has some relevance for the present situation"",""the act of making some area of land or water more profitable or productive or useful"",""a district that has been developed to serve some purpose"",""a state in which things are improving; the result of developing (as in the early part of a game of chess)"",""processing a photosensitive material in order to make an image visible"",""(music) the section of a composition or movement (especially in sonata form) where the major musical themes are developed and elaborated"""	development	`` It was the confirming evidence we all needed that gene losses were critical to the development of a common tumor,`` says Ray White at Howard Hughes Medical Institute in Salt Lake City.	"""(biology) the process of an individual organism growing organically; a purely biological unfolding of events involved in an organism changing gradually from a simple to a more complex level"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e67be75930e435f9d6e	000204371b--62a099c03e94fd20f6228dbc	000204371b--62a09e67be75930e435f9d6e	fb0ecce2ef52dc267ade0a2b88b9ee0c	APPROVED	2022-06-08T13:04:39.685
434	"""the mental attitude that something is believable and should be accepted as true"",""the act of accepting with approval; favorable reception"",""the state of being acceptable and accepted"",""(contract law) words signifying consent to the terms of an offer (thereby creating a contract)"",""banking: a time draft drawn on and accepted by a bank"",""a disposition to tolerate or accept people or situations"",""the act of taking something that is offered"""	acceptance	The institutions thereby want to wiggle themselves free from the restrictions going hand-in-hand with the acceptance of the money, such as the limits on manager bonuses and the paying of high charges.	"""the act of taking something that is offered"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e67be75930e435f9d6e	000204371b--62a099c03e94fd20f6228f1c	000204371b--62a09e67be75930e435f9d6e	fb0ecce2ef52dc267ade0a2b88b9ee0c	APPROVED	2022-06-08T13:04:39.685
